employee_tag,transaction_type,amount,time,device_id
T-5018,Withdrawal,2666.41,2025-11-06 01:22:00,D-247
T-9478,Purchase,,2025-11-03 15:35:00,D-355
T-9034,Withdrawal,7091.82,2025-11-11 18:47:00,D-423
T-8317,Transfer,923.05,2025-11-09 05:09:00,D-388
T-7515,Withdrawal,388.15,2025-11-01 23:00:00,
T-7646,Purchase,649.32,2025-11-02 12:20:00,D-289
T-8439,Transfer,2686.86,2025-11-03 02:45:00,
T-8666,Purchase,,2025-11-09 11:38:00,D-345
T-5974,Purchase,,2025-11-09 13:43:00,D-206
T-8489,Purchase,926.42,2025-11-03 10:47:00,D-332
T-7998,Purchase,429.17,2025-11-03 18:33:00,D-223
T-9061,Purchase,3765.51,2025-11-15 02:21:00,D-376
T-9674,Purchase,1012.65,2025-11-08 00:14:00,D-155
T-7681,Purchase,,2025-11-06 16:00:00,D-141
T-9478,Purchase,1531.75,2025-11-07 01:08:00,D-293
T-5941,Transfer,8545.87,2025-11-11 20:52:00,D-209
T-7251,Withdrawal,1132.35,2025-11-01 16:00:00,D-468
T-7786,,4463.1,2025-11-04 03:23:00,D-321
T-8918,Deposit,1978.8,2025-11-05 15:58:00,D-174
T-6231,Transfer,7473.86,2025-11-10 06:55:00,D-202
T-5520,Transfer,3310.93,2025-11-09 12:40:00,D-402
T-8259,,1572.35,2025-11-03 22:29:00,
T-9825,Purchase,420.54,2025-11-14 13:48:00,D-299
T-8317,Purchase,1031.38,2025-11-11 19:35:00,D-149
T-5596,Purchase,701.49,2025-11-08 19:45:00,D-461
T-6176,Transfer,,2025-11-12 01:57:00,D-136
T-5993,Purchase,299.2,2025-11-07 12:42:00,D-255
T-5993,Transfer,,2025-11-14 11:08:00,D-362
T-5391,Purchase,6640.48,2025-11-05 04:25:00,
T-5402,Purchase,1666.37,2025-11-07 03:59:00,D-187
T-8702,Transfer,10133.85,2025-11-14 18:54:00,D-132
T-8548,Purchase,2077.44,2025-11-10 14:41:00,D-222
T-9442,Transfer,6655.85,2025-11-01 03:18:00,D-158
T-8198,Deposit,,2025-11-03 10:33:00,D-128
T-9988,Purchase,1081.09,2025-11-11 16:29:00,
T-9376,Purchase,616.32,2025-11-06 03:39:00,D-335
T-6937,Purchase,3956.67,2025-11-14 09:24:00,D-452
T-6395,Transfer,6223.99,2025-11-08 18:14:00,D-270
T-9697,Transfer,3824.29,2025-11-06 16:08:00,
T-5391,Transfer,7371.65,2025-11-09 02:30:00,D-242
T-7408,Transfer,1064.95,2025-11-05 04:00:00,D-495
T-5018,Purchase,1681.18,2025-11-01 03:29:00,
T-9867,,781.69,2025-11-06 23:58:00,D-161
T-9741,Deposit,10614.6,2025-11-08 02:56:00,D-358
T-9283,Purchase,5015.76,2025-11-12 14:00:00,D-232
T-6451,Deposit,146.1,2025-11-08 23:34:00,D-131
T-7442,Deposit,,2025-11-08 03:24:00,D-303
T-6605,Purchase,6429.41,2025-11-06 00:32:00,D-492
T-5121,Purchase,,2025-11-02 11:40:00,D-297
T-6834,Purchase,4513.7,2025-11-10 16:09:00,D-117
T-6084,Purchase,,2025-11-04 20:17:00,D-138
T-8587,Withdrawal,,2025-11-10 04:28:00,D-302
T-5214,Transfer,963.32,2025-11-02 23:30:00,D-191
T-9988,Purchase,3955.68,2025-11-15 11:17:00,D-247
T-8116,Purchase,5732.63,2025-11-15 03:05:00,D-259
T-9452,,5168.0,2025-11-01 03:37:00,D-303
T-5121,Purchase,2840.03,2025-11-05 09:05:00,D-129
T-9900,Transfer,609.16,2025-11-08 12:09:00,D-472
T-7390,Purchase,2776.49,2025-11-07 21:26:00,D-114
T-8853,Transfer,1331.23,2025-11-10 16:51:00,D-151
T-6875,Purchase,3761.79,2025-11-12 09:44:00,D-459
T-8149,Deposit,1352.4,2025-11-07 04:32:00,D-202
T-6400,Withdrawal,4555.28,2025-11-01 11:15:00,D-344
T-7924,Purchase,1129.12,2025-11-11 08:10:00,D-380
T-6039,Purchase,934.63,2025-11-10 03:59:00,D-354
T-9156,Purchase,2863.25,2025-11-15 20:06:00,D-494
T-5201,Withdrawal,629.68,2025-11-04 06:29:00,D-108
T-5750,Deposit,105.58,2025-11-06 14:50:00,D-258
T-5201,Deposit,6859.56,2025-11-10 09:00:00,D-116
T-9376,Transfer,18963.75,2025-11-15 17:15:00,D-406
T-9456,Purchase,985.97,2025-11-15 23:00:00,D-352
T-6927,,390.85,2025-11-14 09:20:00,
T-5595,Transfer,6426.44,2025-11-08 12:27:00,D-312
T-8664,Purchase,1129.39,2025-11-12 05:54:00,D-460
T-6322,Purchase,1512.49,2025-11-13 20:11:00,D-377
T-6322,Purchase,1211.3,2025-11-07 01:16:00,D-462
T-6451,,2071.78,2025-11-05 20:55:00,D-295
T-6478,Purchase,,2025-11-08 10:42:00,D-287
T-6322,Withdrawal,2736.79,2025-11-15 02:17:00,D-366
T-9067,Purchase,2538.32,2025-11-10 21:05:00,D-305
T-6478,Purchase,1237.81,2025-11-05 09:46:00,D-135
T-6834,Purchase,4005.52,2025-11-02 14:37:00,D-481
T-8912,Purchase,,2025-11-09 16:01:00,D-337
T-9416,Purchase,,2025-11-15 10:48:00,D-440
T-5114,Purchase,709.15,2025-11-09 05:31:00,D-320
T-5859,Deposit,2925.51,2025-11-07 21:11:00,D-250
T-7256,Purchase,546.93,2025-11-10 23:56:00,D-182
T-9567,Deposit,324.48,2025-11-12 04:49:00,D-352
T-8918,Deposit,9979.89,2025-11-03 15:20:00,
T-6926,Purchase,2428.84,2025-11-10 01:33:00,D-449
T-9245,Deposit,10721.37,2025-11-11 08:51:00,D-425
T-9664,Deposit,819.83,2025-11-04 22:56:00,D-153
T-5391,Deposit,215.78,2025-11-07 09:11:00,D-449
T-6494,,25724.33,2025-11-14 04:49:00,D-493
T-9195,Withdrawal,4923.11,2025-11-02 09:23:00,D-186
T-5608,Transfer,10498.8,2025-11-12 04:38:00,D-176
T-6932,Purchase,2299.51,2025-11-01 07:44:00,D-323
T-8683,Transfer,6697.05,2025-11-04 08:02:00,D-174
T-6915,Purchase,2913.3,2025-11-11 08:19:00,D-332
T-7049,Purchase,2764.71,2025-11-08 00:42:00,D-192
T-5691,Withdrawal,642.86,2025-11-06 23:04:00,D-413
T-9245,Purchase,1562.44,2025-11-01 12:09:00,
T-7442,Purchase,4499.26,2025-11-06 20:48:00,D-310
T-7861,Purchase,1816.44,2025-11-07 08:20:00,D-469
T-8532,Purchase,3042.54,2025-11-13 05:17:00,D-358
T-5838,Deposit,8490.6,2025-11-07 08:41:00,D-258
T-6297,Purchase,374.42,2025-11-02 03:15:00,
T-6304,Transfer,6182.87,2025-11-12 01:58:00,
T-6405,Purchase,702.62,2025-11-13 06:09:00,D-121
T-9470,Transfer,746.14,2025-11-10 22:47:00,D-185
T-9825,Purchase,3006.8,2025-11-06 20:32:00,D-316
T-8290,Withdrawal,6589.85,2025-11-15 10:36:00,
T-7840,Purchase,864.4,2025-11-06 07:42:00,D-418
T-5309,Deposit,3008.6,2025-11-03 08:13:00,D-274
T-5201,Purchase,40000.0,2025-11-09 02:35:00,D-203
T-6228,Purchase,4057.07,2025-11-12 12:50:00,D-452
T-8522,Deposit,1589.48,2025-11-01 07:34:00,D-216
T-9473,Purchase,377.5,2025-11-02 19:43:00,D-227
T-5596,Purchase,574.46,2025-11-12 22:37:00,
T-7646,Transfer,3005.41,2025-11-13 14:59:00,D-445
T-9442,Purchase,1263.64,2025-11-10 02:47:00,D-152
T-6228,Purchase,1424.47,2025-11-01 22:24:00,D-142
T-9283,,,2025-11-08 17:04:00,D-175
T-6176,Transfer,5622.94,2025-11-12 22:25:00,
T-5277,Transfer,15262.22,2025-11-11 11:47:00,D-417
T-6427,Purchase,1200.53,2025-11-03 02:55:00,D-468
T-7772,Withdrawal,644.55,2025-11-14 05:45:00,D-313
T-7390,Deposit,1423.87,2025-11-05 14:52:00,D-150
T-8439,Transfer,,2025-11-10 22:04:00,D-168
T-9255,Purchase,5967.71,2025-11-04 01:42:00,D-191
T-9534,Purchase,1253.67,2025-11-01 00:01:00,D-448
T-6897,Purchase,1215.4,2025-11-03 12:42:00,D-309
T-7408,Transfer,781.84,2025-11-10 14:54:00,D-419
T-8853,Transfer,1690.29,2025-11-10 21:33:00,D-197
T-6927,Purchase,9250.82,2025-11-15 10:01:00,D-433
T-8912,Purchase,2366.86,2025-11-03 18:13:00,D-346
T-7646,Purchase,473.61,2025-11-10 10:24:00,D-318
T-5238,Purchase,1961.01,2025-11-07 00:28:00,D-380
T-7786,Transfer,6624.34,2025-11-14 15:48:00,D-428
T-9900,Transfer,10515.86,2025-11-03 03:17:00,D-306
T-8853,Transfer,3645.35,2025-11-03 04:14:00,
T-5540,Transfer,4468.83,2025-11-08 21:21:00,D-173
T-5323,Purchase,1858.76,2025-11-12 22:21:00,D-483
T-5323,Purchase,825.12,2025-11-02 18:34:00,D-113
T-5114,Transfer,822.97,2025-11-06 20:01:00,D-171
T-8741,Withdrawal,1737.02,2025-11-11 08:02:00,D-432
T-6400,,7789.92,2025-11-06 22:33:00,D-288
T-6678,Purchase,4913.55,2025-11-01 00:39:00,D-471
T-8779,Purchase,592.48,2025-11-05 03:41:00,D-106
T-9376,Withdrawal,1955.82,2025-11-05 10:48:00,D-105
T-5201,Purchase,1921.24,2025-11-02 10:53:00,D-163
T-6381,Purchase,3871.76,2025-11-03 10:26:00,D-175
T-9034,Purchase,607.93,2025-11-05 17:43:00,D-456
T-7608,Withdrawal,2961.53,2025-11-12 07:21:00,D-431
T-6084,Deposit,19043.07,2025-11-11 04:54:00,D-164
T-6926,Purchase,1139.9,2025-11-11 22:09:00,D-357
T-5121,Purchase,,2025-11-03 03:43:00,D-127
T-6915,Purchase,,2025-11-02 11:48:00,D-421
T-8081,Purchase,2046.38,2025-11-15 07:29:00,D-457
T-5520,Transfer,1456.2,2025-11-15 17:38:00,
T-8794,Withdrawal,2812.25,2025-11-13 20:46:00,D-327
T-7170,Transfer,2164.7,2025-11-06 19:08:00,
T-9690,Purchase,1395.53,2025-11-08 06:57:00,D-479
T-8664,Purchase,16690.58,2025-11-07 07:38:00,D-298
T-9456,Purchase,3497.55,2025-11-01 13:52:00,D-128
T-5596,Transfer,1933.02,2025-11-10 13:15:00,D-282
T-6990,Transfer,2765.03,2025-11-14 08:45:00,D-434
T-7825,Transfer,1689.89,2025-11-01 05:26:00,D-320
T-6937,Withdrawal,369.07,2025-11-09 07:44:00,D-199
T-9854,,981.21,2025-11-15 17:32:00,D-337
T-6064,Purchase,478.89,2025-11-04 03:46:00,D-207
T-9994,Withdrawal,2342.65,2025-11-05 04:02:00,D-335
T-7681,Transfer,5197.16,2025-11-01 06:05:00,D-256
T-9416,Purchase,1313.16,2025-11-14 10:34:00,D-293
T-6297,Purchase,2226.96,2025-11-10 15:15:00,
T-8439,Purchase,1632.03,2025-11-03 20:02:00,D-152
T-6153,Deposit,6279.12,2025-11-10 02:20:00,
T-6200,Transfer,3638.86,2025-11-11 06:48:00,D-490
T-6084,Purchase,10720.49,2025-11-08 09:52:00,D-135
T-8511,Purchase,2572.81,2025-11-02 06:53:00,D-187
T-9024,Purchase,272.55,2025-11-13 18:20:00,D-337
T-6153,Purchase,5645.9,2025-11-04 18:53:00,D-456
T-8664,Withdrawal,4508.53,2025-11-07 00:37:00,D-443
T-5993,Withdrawal,1826.52,2025-11-10 13:46:00,D-421
T-9994,Purchase,2567.74,2025-11-09 04:08:00,D-494
T-9697,Transfer,9831.38,2025-11-12 20:08:00,D-322
T-8615,Deposit,3887.06,2025-11-02 16:45:00,D-177
T-5755,Withdrawal,806.97,2025-11-05 07:41:00,D-111
T-9093,Withdrawal,3050.05,2025-11-05 16:59:00,D-395
T-7924,Purchase,1095.85,2025-11-06 18:12:00,D-339
T-8080,,4195.48,2025-11-13 16:30:00,D-382
T-9418,Purchase,1947.43,2025-11-06 04:32:00,D-330
T-8317,Transfer,2657.43,2025-11-10 05:12:00,D-358
T-6926,Deposit,318.23,2025-11-01 14:41:00,
T-5402,Withdrawal,4951.09,2025-11-14 06:19:00,D-109
T-7998,,2296.72,2025-11-05 15:27:00,D-189
T-9957,Transfer,8477.2,2025-11-11 01:54:00,D-255
T-6297,Deposit,5896.08,2025-11-08 00:49:00,D-149
T-9067,,1661.41,2025-11-02 10:34:00,D-464
T-7990,Purchase,713.71,2025-11-03 04:48:00,D-245
T-9867,Transfer,1152.69,2025-11-14 14:27:00,D-309
T-6427,Deposit,4877.27,2025-11-14 22:30:00,D-221
T-8700,Transfer,1249.54,2025-11-01 16:22:00,
T-9651,Purchase,2951.87,2025-11-14 05:04:00,D-446
T-8664,Purchase,623.69,2025-11-02 15:22:00,D-177
T-5132,Purchase,2132.12,2025-11-02 00:34:00,D-217
T-9473,Deposit,557.93,2025-11-09 07:09:00,D-465
T-5595,Withdrawal,2123.75,2025-11-14 07:37:00,D-394
T-7365,Purchase,2617.55,2025-11-01 01:31:00,D-326
T-6605,Withdrawal,920.88,2025-11-13 14:05:00,D-483
T-7049,Purchase,361.23,2025-11-14 03:10:00,D-409
T-8439,Purchase,1915.13,2025-11-06 19:49:00,D-319
T-7998,,4874.27,2025-11-07 06:58:00,D-492
T-9470,Purchase,953.02,2025-11-08 06:29:00,D-371
T-5974,Transfer,,2025-11-08 10:29:00,D-410
T-7430,Purchase,2384.67,2025-11-13 11:29:00,D-177
T-6400,Purchase,6500.23,2025-11-06 14:15:00,D-222
T-7825,Purchase,2006.59,2025-11-06 03:23:00,
T-6322,Purchase,936.37,2025-11-15 15:52:00,D-223
T-5691,Transfer,15419.4,2025-11-12 17:16:00,D-183
T-8263,Purchase,282.82,2025-11-15 18:47:00,D-121
T-6915,Withdrawal,820.35,2025-11-01 06:32:00,D-381
T-8149,Transfer,2198.36,2025-11-08 18:32:00,D-229
T-9024,Purchase,2172.07,2025-11-15 17:29:00,D-181
T-9156,Deposit,5289.57,2025-11-02 09:04:00,D-327
T-5187,Purchase,1677.85,2025-11-05 17:10:00,D-205
T-8587,,3680.53,2025-11-06 15:02:00,D-279
T-9024,Purchase,3082.44,2025-11-07 01:00:00,D-320
T-6064,Purchase,,2025-11-13 11:37:00,D-412
T-6064,Transfer,5927.46,2025-11-02 15:44:00,D-183
T-5132,Transfer,1332.23,2025-11-02 18:58:00,D-235
T-7998,Purchase,1194.89,2025-11-13 14:33:00,D-111
T-9988,Purchase,3846.35,2025-11-08 14:00:00,D-112
T-8831,Transfer,4038.92,2025-11-10 16:26:00,D-352
T-8439,,2571.11,2025-11-06 19:07:00,D-428
T-7332,Purchase,6028.12,2025-11-04 04:39:00,D-498
T-7256,Deposit,3053.35,2025-11-08 00:11:00,D-143
T-9994,Transfer,1549.14,2025-11-14 10:43:00,D-484
T-7170,Withdrawal,1166.23,2025-11-05 20:46:00,
T-5755,Transfer,,2025-11-14 11:27:00,D-405
T-6927,Transfer,572.78,2025-11-05 09:10:00,D-409
T-9067,Transfer,6472.68,2025-11-08 05:33:00,D-342
T-9037,Withdrawal,1082.68,2025-11-12 17:25:00,D-465
T-6584,Purchase,4355.15,2025-11-15 05:59:00,D-442
T-5838,Transfer,,2025-11-15 05:36:00,
T-9821,Withdrawal,6565.26,2025-11-15 01:04:00,D-410
T-6787,Purchase,1120.24,2025-11-13 00:43:00,D-134
T-9439,Transfer,2816.2,2025-11-12 04:50:00,
T-7861,Purchase,5198.31,2025-11-14 11:15:00,D-312
T-5114,Purchase,727.61,2025-11-06 06:37:00,D-468
T-8149,Transfer,,2025-11-14 10:39:00,D-390
T-8615,Purchase,,2025-11-09 05:53:00,D-353
T-9825,Withdrawal,1828.08,2025-11-06 02:46:00,
T-6915,Withdrawal,2095.66,2025-11-04 02:22:00,D-201
T-9026,Transfer,2555.52,2025-11-09 09:50:00,D-462
T-9205,Purchase,4153.89,2025-11-09 05:31:00,D-404
T-9054,Transfer,26637.93,2025-11-10 12:32:00,D-251
T-6937,Purchase,3474.22,2025-11-04 03:50:00,D-349
T-6897,Transfer,5406.47,2025-11-03 00:21:00,D-399
T-9245,Withdrawal,584.5,2025-11-05 11:20:00,D-482
T-5540,,2884.76,2025-11-07 23:48:00,D-104
T-9461,Transfer,2637.28,2025-11-13 11:33:00,D-340
T-8489,Withdrawal,9462.14,2025-11-04 00:54:00,D-323
T-9452,,2494.87,2025-11-08 09:03:00,D-301
T-6176,Deposit,526.88,2025-11-12 00:32:00,D-436
T-5500,Withdrawal,2817.71,2025-11-14 15:03:00,D-205
T-5391,Purchase,2590.96,2025-11-03 10:52:00,D-167
T-5114,Purchase,1453.3,2025-11-12 17:41:00,D-483
T-8615,Purchase,4755.36,2025-11-14 15:35:00,D-115
T-6915,Purchase,231.35,2025-11-08 14:52:00,D-213
T-5838,Transfer,7303.53,2025-11-04 15:55:00,D-421
T-9968,Purchase,3676.8,2025-11-02 08:13:00,
T-7251,Deposit,512.71,2025-11-04 12:03:00,D-285
T-6297,Withdrawal,1264.05,2025-11-14 00:56:00,D-155
T-7772,Purchase,9425.35,2025-11-06 00:55:00,D-201
T-9439,Withdrawal,2264.76,2025-11-15 22:32:00,D-423
T-5608,Withdrawal,2522.0,2025-11-01 13:15:00,D-208
T-7170,Withdrawal,4011.77,2025-11-11 14:45:00,D-386
T-8489,,5284.06,2025-11-15 14:09:00,D-102
T-8318,Transfer,2661.66,2025-11-14 13:09:00,D-205
T-9157,Purchase,2338.29,2025-11-02 20:19:00,D-317
T-9221,Purchase,1789.37,2025-11-02 20:09:00,D-225
T-6927,Withdrawal,2282.22,2025-11-14 18:25:00,D-153
T-6915,Purchase,3941.26,2025-11-02 13:02:00,D-104
T-6937,,728.46,2025-11-08 19:06:00,D-354
T-9690,Withdrawal,3774.67,2025-11-08 06:34:00,D-244
T-9461,Purchase,2755.75,2025-11-06 19:40:00,D-371
T-8700,Purchase,574.51,2025-11-03 10:00:00,
T-9674,Transfer,14753.14,2025-11-02 20:58:00,D-369
T-5887,Purchase,4703.27,2025-11-01 02:21:00,D-278
T-8665,,6620.86,2025-11-10 04:25:00,D-114
T-6897,Withdrawal,2050.94,2025-11-03 07:49:00,D-264
T-9418,Transfer,14329.69,2025-11-13 12:58:00,D-319
T-7646,Purchase,1710.07,2025-11-01 10:45:00,D-408
T-5500,,15571.72,2025-11-05 11:08:00,D-128
T-7766,Purchase,2635.98,2025-11-01 12:30:00,
T-5238,,4184.76,2025-11-15 03:55:00,
T-6466,Purchase,1805.28,2025-11-02 18:28:00,D-387
T-9838,Transfer,8361.83,2025-11-13 03:58:00,
T-5941,Purchase,374.99,2025-11-02 04:49:00,
T-7138,Purchase,3316.61,2025-11-05 00:10:00,D-409
T-5774,Purchase,4972.89,2025-11-03 09:06:00,D-442
T-8240,Purchase,2591.34,2025-11-08 07:56:00,D-347
T-7049,Withdrawal,2953.93,2025-11-04 18:42:00,D-370
T-9195,Purchase,,2025-11-12 14:33:00,
T-5838,Purchase,3084.81,2025-11-09 03:52:00,
T-5595,,6306.79,2025-11-04 04:31:00,D-428
T-7998,Deposit,1483.74,2025-11-10 08:05:00,D-333
T-6897,Purchase,2064.96,2025-11-07 13:30:00,D-493
T-9205,Purchase,3175.84,2025-11-05 17:48:00,D-297
T-5595,Purchase,1106.27,2025-11-04 00:28:00,D-339
T-6405,Withdrawal,2768.18,2025-11-03 08:35:00,D-372
T-7199,Purchase,592.41,2025-11-10 20:51:00,
T-8317,Transfer,7739.37,2025-11-11 09:38:00,D-450
T-9439,,11473.41,2025-11-09 06:50:00,D-269
T-6478,Purchase,1702.85,2025-11-12 07:11:00,D-115
T-9674,Deposit,4283.72,2025-11-06 09:39:00,D-386
T-9195,Purchase,13104.28,2025-11-07 07:31:00,D-149
T-5391,Purchase,1353.7,2025-11-07 07:27:00,D-351
T-6322,Purchase,,2025-11-04 06:12:00,D-483
T-9255,Deposit,2684.98,2025-11-10 17:06:00,D-173
T-5838,Purchase,2502.24,2025-11-08 15:41:00,D-458
T-8198,Purchase,646.43,2025-11-07 11:23:00,D-174
T-7167,Transfer,,2025-11-01 08:38:00,D-109
T-9461,,2267.1,2025-11-08 16:36:00,
T-5941,Withdrawal,398.89,2025-11-11 20:17:00,D-415
T-9825,Withdrawal,315.14,2025-11-06 02:07:00,D-143
T-9821,Purchase,,2025-11-14 16:03:00,
T-8918,Withdrawal,,2025-11-15 14:34:00,D-426
T-5859,Purchase,3894.94,2025-11-10 09:42:00,D-127
T-9157,Transfer,6732.55,2025-11-07 13:58:00,
T-9821,Transfer,2359.65,2025-11-10 22:36:00,D-329
T-5391,,1377.66,2025-11-12 03:54:00,D-333
T-8240,Transfer,2698.31,2025-11-03 15:08:00,D-253
T-8664,Purchase,,2025-11-14 05:36:00,D-227
T-5615,Purchase,2534.47,2025-11-06 12:29:00,D-377
T-6304,Purchase,3010.18,2025-11-11 22:47:00,D-287
T-9456,Purchase,,2025-11-08 09:32:00,D-342
T-5121,Transfer,4662.56,2025-11-15 03:07:00,D-356
T-6915,Withdrawal,,2025-11-14 23:54:00,D-448
T-5859,Purchase,642.03,2025-11-13 12:11:00,D-377
T-8918,Purchase,565.17,2025-11-11 14:47:00,D-189
T-7681,Purchase,2397.39,2025-11-01 15:02:00,D-386
T-5941,Deposit,170.02,2025-11-12 13:34:00,D-385
T-9690,Transfer,8077.4,2025-11-02 00:31:00,D-102
T-7924,Deposit,,2025-11-08 08:25:00,D-233
T-7515,Purchase,285.44,2025-11-06 00:05:00,D-112
T-6322,Deposit,1333.09,2025-11-06 20:11:00,D-480
T-7442,Withdrawal,459.29,2025-11-14 22:56:00,D-434
T-9821,Purchase,1629.2,2025-11-07 02:42:00,D-251
T-5433,Purchase,1365.57,2025-11-01 10:39:00,D-320
T-5859,,1583.69,2025-11-14 12:52:00,D-272
T-6834,Transfer,3765.15,2025-11-09 14:51:00,D-225
T-9697,Withdrawal,2072.17,2025-11-15 23:17:00,D-244
T-9461,Transfer,2118.51,2025-11-04 05:52:00,D-284
T-7138,Transfer,7578.21,2025-11-09 10:44:00,D-345
T-5352,Purchase,3143.57,2025-11-07 21:59:00,D-364
T-9867,Deposit,1219.75,2025-11-01 05:46:00,D-433
T-8664,Transfer,5033.12,2025-11-03 07:18:00,D-113
T-9534,Withdrawal,10745.59,2025-11-13 02:09:00,D-380
T-5520,,1888.62,2025-11-13 18:31:00,D-234
T-5114,,721.04,2025-11-10 08:12:00,
T-9452,Purchase,2035.82,2025-11-15 00:43:00,D-178
T-7990,Purchase,821.0,2025-11-07 18:39:00,D-134
T-8198,Purchase,2082.12,2025-11-10 22:59:00,D-114
T-9968,Transfer,9187.55,2025-11-05 03:36:00,D-344
T-9245,Purchase,2451.21,2025-11-07 15:46:00,D-462
T-7772,Purchase,3041.66,2025-11-08 00:37:00,D-188
T-5688,Withdrawal,896.36,2025-11-14 03:02:00,D-119
T-8298,Purchase,1704.16,2025-11-11 11:03:00,
T-5391,Deposit,2462.57,2025-11-15 20:16:00,D-284
T-8741,Transfer,6999.28,2025-11-04 18:57:00,
T-7646,,4692.3,2025-11-11 01:50:00,D-481
T-6494,,329.91,2025-11-01 15:23:00,D-417
T-8831,Transfer,4354.36,2025-11-03 23:26:00,D-269
T-9968,Transfer,1742.0,2025-11-09 16:37:00,D-143
T-6451,Withdrawal,427.0,2025-11-10 05:13:00,D-439
T-5750,Transfer,4375.65,2025-11-03 00:47:00,D-367
T-8259,Withdrawal,8911.66,2025-11-10 13:18:00,D-458
T-9456,Transfer,1429.93,2025-11-02 09:00:00,D-475
T-6897,,418.04,2025-11-04 08:08:00,D-431
T-6678,Purchase,,2025-11-14 05:35:00,D-282
T-8750,Transfer,4177.39,2025-11-02 14:12:00,D-118
T-8853,Purchase,3558.39,2025-11-13 23:13:00,D-454
T-8702,Withdrawal,2753.84,2025-11-01 12:34:00,D-191
T-9376,Transfer,4458.39,2025-11-09 09:48:00,D-426
T-8683,Transfer,2257.79,2025-11-04 06:31:00,D-104
T-8853,Transfer,9552.74,2025-11-02 02:06:00,
T-9697,Transfer,,2025-11-03 10:28:00,D-199
T-6494,Withdrawal,375.02,2025-11-13 00:52:00,D-242
T-5887,Transfer,2961.85,2025-11-05 05:50:00,D-140
T-8665,Withdrawal,359.89,2025-11-04 18:26:00,D-220
T-8222,Purchase,746.41,2025-11-14 07:22:00,D-356
T-9466,Purchase,4405.93,2025-11-05 23:50:00,D-439
T-7408,Withdrawal,8816.04,2025-11-14 16:57:00,D-274
T-5974,,2421.82,2025-11-02 22:37:00,D-228
T-6136,Purchase,283.09,2025-11-07 20:59:00,D-178
T-6478,Withdrawal,3858.86,2025-11-09 22:31:00,D-280
T-7138,Withdrawal,2807.01,2025-11-07 19:41:00,D-301
T-7199,Transfer,10781.35,2025-11-07 08:29:00,D-271
T-7170,Purchase,1260.96,2025-11-01 04:20:00,D-384
T-7766,,414.9,2025-11-01 19:02:00,D-239
T-9825,Deposit,4316.64,2025-11-14 01:32:00,D-112
T-9156,Purchase,1233.1,2025-11-08 11:16:00,D-389
T-6231,Withdrawal,5072.64,2025-11-14 17:39:00,D-458
T-5121,Deposit,9493.31,2025-11-14 15:12:00,D-373
T-7861,,,2025-11-01 04:30:00,D-451
T-7256,Purchase,,2025-11-13 20:22:00,D-131
T-7861,Purchase,714.09,2025-11-09 15:57:00,D-405
T-8853,Purchase,3091.5,2025-11-01 06:33:00,D-287
T-9061,Transfer,11729.46,2025-11-10 21:22:00,D-296
T-6064,Transfer,,2025-11-10 02:16:00,D-325
T-8615,Purchase,347.83,2025-11-08 05:49:00,D-465
T-8222,Purchase,,2025-11-06 17:29:00,D-426
T-9195,Purchase,2041.87,2025-11-14 23:01:00,D-472
T-9255,Withdrawal,2537.8,2025-11-07 05:11:00,D-265
T-7840,Withdrawal,3045.97,2025-11-06 20:27:00,D-495
T-9283,Withdrawal,4564.93,2025-11-06 15:34:00,D-396
T-5309,Purchase,5515.31,2025-11-02 19:49:00,D-124
T-9093,Purchase,718.73,2025-11-13 21:44:00,D-475
T-9392,Purchase,787.34,2025-11-09 13:57:00,D-237
T-8532,,5472.48,2025-11-03 23:16:00,
T-5214,Transfer,2436.99,2025-11-13 07:28:00,D-466
T-5121,Withdrawal,,2025-11-10 03:03:00,D-450
T-9054,Withdrawal,760.91,2025-11-05 09:59:00,D-191
T-9428,,6301.09,2025-11-05 06:52:00,D-239
T-9034,,4701.71,2025-11-07 00:26:00,D-254
T-5596,Withdrawal,7172.39,2025-11-07 05:16:00,D-153
T-9156,Withdrawal,1385.79,2025-11-01 04:19:00,D-490
T-5615,Withdrawal,2925.25,2025-11-01 16:43:00,D-433
T-9376,Transfer,2439.4,2025-11-15 00:41:00,
T-5832,Purchase,3619.87,2025-11-09 07:34:00,D-158
T-9867,Purchase,1570.27,2025-11-10 08:30:00,D-224
T-6200,Purchase,1343.04,2025-11-03 17:42:00,D-120
T-9456,Transfer,2469.21,2025-11-08 14:46:00,D-425
T-7256,Purchase,999.11,2025-11-11 20:46:00,D-376
T-7744,Transfer,692.74,2025-11-09 04:18:00,
T-9567,Purchase,2200.69,2025-11-09 11:24:00,D-375
T-6039,Purchase,729.57,2025-11-10 11:28:00,D-111
T-6395,Purchase,530.45,2025-11-11 01:46:00,D-267
T-7924,Withdrawal,643.63,2025-11-13 12:42:00,D-416
T-5691,Withdrawal,2107.36,2025-11-07 06:47:00,D-282
T-9067,Purchase,283.84,2025-11-13 18:41:00,D-171
T-8715,Purchase,2469.36,2025-11-05 18:57:00,D-306
T-9867,Deposit,3118.42,2025-11-07 21:12:00,D-483
T-5277,Withdrawal,1278.83,2025-11-09 13:53:00,D-116
T-6381,Deposit,332.1,2025-11-15 14:38:00,D-375
T-9968,Deposit,16904.13,2025-11-13 00:54:00,D-348
T-8750,Purchase,494.44,2025-11-07 13:00:00,D-217
